time,vxt_p0,vyt_p0,vzt_p0,vxt_p1,vyt_p1,vzt_p1,vxt_p2,vyt_p2,vzt_p2,vxt_p3,vyt_p3,vzt_p3,vxt_p4,vyt_p4,vzt_p4,vxt_p5,vyt_p5,vzt_p5
34.5,-9.083440331179554,-0.7792274810294296,0.1947439577096972,-6.573931147890203,-2.9293447086601385,0.2928190468116668,-10.147640211818825,-1.5795436591538823,0.3446979459248445,-11.378156394242012,1.6664725966048657,-1.1215876281283372,-11.069137969283606,-1.8475189069428213,-0.9609421475519144,-14.18016213632112,0.3720589695974296,-0.4701509118260605
34.75,-8.995278149052671,0.11195988686976745,1.2266778509305878,-6.122344390882802,-3.193752131631324,-0.04110737921973993,-10.61295670408414,-1.6070760128548163,-0.37631084545014976,-11.531276764231732,1.2447573699975656,-1.789112975757933,-11.29253558137983,-2.5471417598605757,-0.40722941212761615,-13.576717464273074,-0.06215856629483307,0.27660361033165426
35.0,-7.938683410431857,1.2605176718610251,-0.14535172104997313,-6.4294210571693435,-1.648064968031702,-0.8903291731763723,-10.529691913017682,-1.992751128472972,0.10185931826698648,-10.843018797123628,1.1061865268041804,-0.6693863691630482,-11.938736296268223,-3.0655093915621756,0.37677343724826623,-12.39451439410759,0.05386666869755042,0.24022035272867395
35.25,-6.631499415593453,2.141278442185996,0.3478265683730637,-6.862981829991761,-2.2138056107229556,-0.3524058011067787,-10.061058124821589,-1.2916674685344527,0.12557807374048663,-10.727725271904724,0.5588293221159684,-0.22962317064635585,-11.640793611656125,-2.082575891735826,-0.11424619519167645,-11.899459713392458,0.1435544545099442,0.6671869902694032
35.5,-5.583361136529426,1.554706427308257,0.23022869245331992,-7.294848635207616,-2.2780366222135573,-0.30281071132066656,-10.04433649270481,-0.4973953428138867,-0.07092813504096614,-10.161526889673775,0.6500372245485571,0.3144130545588421,-10.48491361389865,-1.3489129459517306,-0.08085546431435542,-11.56009845267201,0.331728757386952,-0.4166773037573848
35.75,-5.576470657169621,0.08932372928056133,-0.7645528609908393,-6.870223708053425,-3.204022155208722,0.65854956289625,-9.50191681873065,-1.1588809810468697,-0.7243511308568911,-10.652798012678355,0.1176728300357557,0.07589393781094318,-10.95505327881191,-1.5834783909042744,-0.3132935087967511,-11.936525463818699,0.14618378607361487,0.19642364543256002
36.0,-5.676213385996356,0.3500210374005524,-1.1567672313453925,-6.354995449594135,-3.4881113472044123,1.103729083439903,-9.43297583063409,-2.6582744245171717,1.2629811029515625,-10.712326673417751,-0.5292479399111986,-0.38814797605734636,-10.871295133780936,-1.3924543808470566,-0.46941504034873777,-12.71816017147441,0.8546710237428484,0.12446693957029013
36.25,-6.396129447750615,1.4647801180236861,-0.6756734716380678,-6.577844788636401,-3.779347657181699,-0.4459782718061193,-8.583262683859672,-2.7576093570609275,0.6031547096520791,-10.986837944219461,-0.6604148005154107,-0.21625944295919097,-11.158172994061145,-0.6319380790416949,-0.9865778706360883,-12.584115451890812,0.37251154428767563,-1.5200445952573736
36.5,-7.274713956377929,-0.018769100843324726,1.8831167668251074,-7.079339502353242,-3.9559412161319583,-0.36805619837264764,-8.01062335626646,-2.1700423117768093,0.4683861884037788,-10.485421687378341,0.32541783360266924,0.36341780940980106,-10.92942503386767,-1.1431058332094501,-1.0461603729277715,-12.535499647825588,0.5237580711681317,-1.644463886651699
36.75,-7.391088179581793,0.09028149591400902,1.7651093005964982,-7.428218779957636,-3.8582042616936763,-0.3088161870693781,-8.41223961882319,-1.4035497029693804,1.0465963574699544,-10.650386819830299,-0.11509680027644031,0.4089702830701075,-10.96593158499913,-1.5446804433977084,-0.543683787622036,-12.30669076502807,0.4279970983157735,-0.8659203070408916
37.0,-6.234369501921506,0.914939035322786,1.0069919131388732,-8.40277660241973,-4.159423069704363,-1.083260260674388,-8.594809173035674,-1.7954881601714519,0.7156321425589212,-10.958777048629164,-0.25954995615155607,0.6092111377614311,-11.083083917671637,-1.6645361478466776,-1.0970413172136682,-12.697551748803566,-0.04322366825542104,-1.2622638379181064
37.25,-7.20939219892668,1.5975939305338296,-0.12991071208496563,-7.94924494033196,-3.1987392995092363,0.4796470588376786,-9.694063424121147,-1.506424313323168,-0.15369787108734134,-10.363084020414014,-0.22368744008619615,1.0555562451236957,-10.852047228921899,-0.9670000454913864,-1.0848715394858535,-13.467070426181134,-0.6690442666222449,-1.0307737221872646
37.5,-6.810883827751562,1.6691922920151645,0.4760600070028332,-7.855173082786043,-2.197640026697651,0.5533062606868403,-10.005871815014121,-1.5844214279464464,-0.7915123325939529,-10.333112518185223,-0.8370609228227622,0.4869770561766818,-12.055167160182068,-0.7405092000632002,-1.1019032881044735,-14.306169777004449,-0.3039623105869977,-1.5665871422853657
37.75,-6.5550170192381465,2.5311143767600406,-0.11018890888449051,-7.627578110075621,-2.903356968284281,0.5524183878637123,-10.023775068171096,-1.2729029293275778,-1.3560596403076806,-9.75168913539103,-1.0618122540987642,-0.19998979586445265,-11.925039776481873,-0.5525881430759648,-1.2059926685805298,-13.606930316461552,-0.6332004648186479,-1.9413291790823415
38.0,-8.290212684226388,1.6585466181410475,-1.6569502754461047,-7.098037258983577,-3.5398538040533998,-0.0691373206112994,-9.180244298757957,-0.7053849633981321,-0.9727908292815771,-8.809805249572491,-0.9544767859687556,-0.8781002855562643,-11.63245550802969,-0.0884137679069107,-0.7560538693592446,-13.556078780375568,-0.21924575765975485,-2.188469960760357
38.25,-7.912695065715974,1.9180806557913674,-1.0137539501767168,-8.505323885533585,-4.51123102698354,0.4668662431368893,-8.857255280840759,-0.983902681065259,-1.1313228894366127,-8.501977689823553,0.27223784821857006,-1.627660403259553,-11.55748652122012,-0.4154976886592349,-0.9689410787621634,-13.575202096919089,0.823574990534754,-2.669601536225406
38.5,-6.978092908794344,1.5854808582956508,-0.6437631547732088,-9.466001300459327,-4.344053338416067,0.9520188489069351,-8.657612473814504,-2.168610341875774,-0.6352146983885437,-9.328642899165075,0.6403818545328248,-1.0893762195676473,-11.32625663101279,-0.31709248085999336,-0.8241949588981223,-13.148873863321082,1.2240522019686897,-2.2998681804237955
38.75,-7.175422169318051,0.5627647932098158,0.14941615618639845,-9.489116100038178,-3.6483713769162436,0.3586608323071995,-9.433905411482337,-2.1916983141147806,-0.3852720579472586,-9.35671515439534,-0.9380506815562878,-1.1675233961279592,-12.129324282237889,0.08537290302831935,-0.34617538202918774,-12.928111247763926,1.1490699304516379,-1.60870387735235
39.0,-4.989053708194192,0.9506329247333959,-0.4427711335357344,-8.817151006409143,-2.743228341222173,-0.7012368044502562,-9.110121584844793,-2.2954961604889172,-0.30788859772454097,-8.63193362381165,-0.694262791030528,-0.23931878664976222,-12.213414020080538,-0.9738145298341893,0.4021901373381264,-12.664458435748859,0.23537407917748088,-1.495441084479341
39.25,-4.673137421380119,1.3760935710653146,0.24673464272508985,-7.69517944187549,-2.827094308213499,-0.4261490036761183,-8.146379769365954,-2.6616126039723293,0.5367690239871683,-8.360396080083309,-0.77047612473512,-1.1344284487637353,-11.681888161452635,-0.31614053333929454,0.5140865300434373,-12.897284052491113,0.3664612381235038,-1.413952952935414
39.5,-5.896562051554829,0.8564994808265851,0.9870777366584428,-8.228210065518677,-1.5801241708101847,-0.20746673307243013,-8.272751045667247,-1.8358909083390889,0.9313810505862193,-8.029094193030314,-0.15345664457499478,-1.2113546646375437,-11.442659780155092,-0.7647251517898996,0.3563532152142268,-12.730266493920132,-0.9523869622085877,-2.009156358737999
39.75,-6.1298441815564315,1.1012281161930382,-0.08081262895787888,-8.651689832504731,-1.4116567828910134,-0.8129481878139646,-8.592741328466145,-2.00396241377155,0.20222475218908334,-8.23596045377451,-0.6438866409391446,-0.6773783677849298,-11.37476604922529,-1.0432425460835977,-0.44074731189484984,-12.68713021003336,-0.9005019813090075,-1.3117715468564115
40.0,-6.898805250271483,0.6850507850822085,-0.10124282567320808,-8.734637614541192,-1.014335904804747,-0.39997841496375713,-9.588433257839434,-1.5204089905414195,0.7541420061839174,-7.697388424685135,-0.8220182454253762,-1.1416010797401601,-10.892227817931898,-0.5304141356228046,-0.5962902886426392,-13.340418108756623,-1.3950876510377856,-0.6879050315387069
40.25,-6.6907855784876284,0.9889805636987135,-1.4468977767312317,-8.613461553816121,-0.7482441531161961,-0.3201491334431453,-9.732221928613626,-0.6509292604613875,0.5507129162279346,-7.93552153865312,-0.7860131682213672,-1.1257890375619255,-10.134578047264249,-0.21885256728743357,0.14693262926500106,-12.993774498435352,-1.268210221232764,-1.3455149112859301
40.5,-7.166385938578677,0.8454334472101083,-0.853891110188733,-8.4622663003886,-0.13874696447317825,-0.061421490938439384,-9.63785275650198,-0.4540219708199986,0.7864328018152553,-7.626239952271827,-0.7632347449999577,-1.8859673014500542,-10.052154590937842,-0.19381435816977413,0.6403995906461224,-11.598306947339063,-2.409949267993405,-2.0385863357526883
40.75,-7.494703692897065,0.7498172410114216,-0.3597668277843561,-8.5202975762459,1.4296939279680765,1.4036623386028988,-8.60800648170454,-1.471851040233421,0.09718589832335185,-7.496240147513989,-0.6041591786896865,-1.7754311293807188,-9.893594133465616,-0.1964041288272457,-0.36859855496236404,-11.608583556859895,-1.7051049202930812,-2.7733381327805073
41.0,-6.88176099831948,-0.8938966584606755,-1.2585628821092019,-7.295038563952736,1.7799829107284313,0.7712511069565339,-7.905291857011056,-1.8453567256705523,-0.07746834368589174,-7.687164161122867,-0.899724079244524,-1.8923716586729302,-10.554363162435973,-0.34818313942159274,-0.5338633822430292,-11.722568228616915,-0.7186681536016413,-2.6427401971776843
41.25,-6.552111761061304,-0.8918143874041781,-0.9251082856776106,-8.29170727825854,0.138339350141778,0.4590096776104826,-8.388992053465536,-1.544499211971633,-0.3344436750586163,-7.65116593178851,-1.4251871928758777,-1.9611327196023212,-10.185052570046953,-0.23321982463310426,-0.07846688517984812,-12.265014817705092,-1.0623891170081448,-2.297439521307159
41.5,-7.100441709570619,-0.0012856144482646832,-0.9378733989997683,-8.242258712353994,-0.4076231547708006,0.4885679832531283,-7.640625843684861,-1.7022465932159456,-0.5661283052705779,-7.421538285097876,-1.0460216245362994,-1.8202241075513144,-10.012115470576045,-0.6426540397058123,0.4753559519081622,-13.03591029308929,-0.86806317209936,-1.8568094554966168
41.75,-8.052008505765189,0.8376234493666186,-0.014302938152235371,-7.429219767578603,-0.4233054732980355,0.12538216386895948,-7.454609261301043,-2.6367500107884636,-0.5910974510954177,-7.2356223039729155,-1.531245249817947,-1.5708294230875022,-10.050174035435454,-1.0341203819204796,0.5074512191523297,-12.538347624700545,0.10335270749821263,-1.9331040966341648
42.0,-8.724990813151809,0.7179169466419123,0.46630219562361774,-7.081991553878819,-0.2511925871859394,-0.11673149481035106,-7.284458313699449,-3.1314443182930845,-0.47800366244361897,-7.13831820908333,-1.5994659131669995,-1.4094329280364428,-10.91578803165218,-0.8762031972936203,0.9103101553667586,-12.147234455656271,0.31683368778841536,-1.683150084602155
42.25,-7.138450858668034,1.378422748859566,-0.5028321397519476,-8.752112897141018,0.19617507106658488,0.24465103907600924,-7.303138069122862,-2.9176342662892636,-0.6184101624462869,-6.589737148635986,-1.3785220731946597,-0.3625055354856447,-10.501399510307863,-1.2533577682732373,0.20749565987397467,-12.11797277048999,-1.3704219547080079,-0.9957408115538714
42.5,-7.180434201853952,0.3233417939242069,-1.6798113085363533,-9.607288030713619,-0.3308981267005128,-0.37323139994318233,-7.696880351017565,-3.164761383690712,-0.7151990789390386,-7.166593946828103,-1.4735977539102743,-1.065041742187813,-9.95370198034567,-1.2011369329643222,-0.006860258099114725,-12.164077495453553,-1.500275978180558,-0.8294767902162011
42.75,-8.19952782927997,1.588743083480435,-1.0690732900623487,-8.657612734855498,-0.3013149513752256,0.07262709931888278,-7.678507180153613,-2.3730212934498343,-0.7763054770070776,-6.630508356058465,-1.4774445688614948,-1.2781024885145873,-9.603346448951289,-0.8365741085972341,-0.08866543278575428,-11.753531354854392,-1.6160659647047262,0.12244650656593843
43.0,-8.656795514170861,0.5254123051622097,-0.8745367990267797,-7.928581477681738,-0.6435100566629477,0.1743991974221517,-6.917562009092122,-1.951466421263186,0.19666630685415698,-7.042752069992796,-1.3255102057434829,-0.9586010313440622,-9.50302841072573,-0.6168160582136124,0.7603653574404026,-11.791001199824443,-0.8915821047788299,-0.5375019317994117
43.25,-8.245912746440887,-0.3394836400599275,-3.3472076838638083,-8.691384794506604,-0.7393169917498223,-0.5878920443396426,-7.195336065601028,-2.4038937311358413,1.3130820114130846,-7.645952136601,-0.5177522726045173,-1.1266305820998295,-10.58515578652827,0.009053770618716733,-0.20361629062970743,-11.286161525909412,-1.2402422420556314,-0.05893267885336673
43.5,-7.125837799074718,-1.7268439251641485,-1.6624976312789157,-9.058649178691608,-1.671112342011429,0.3304321317144043,-6.05232454120425,-2.416841172777282,-0.3916182117755783,-7.386693267996387,-0.9554926824804739,-1.0855715204096725,-10.595570491570015,0.14589509339996554,0.8252432822019541,-12.24299608016989,-1.6739487663249246,-0.022837925987789442
43.75,-6.70222603912551,-3.4043936012911926,0.32535740339000774,-9.151677303120893,-2.0536563314388085,1.267705970108529,-5.986172925946498,-1.9350336230427982,0.5402478609815737,-6.410916030089831,-1.570781291167677,-0.6960653016830147,-10.832716225310582,0.31288005031787824,1.398632171572902,-12.363791920775814,-1.2121373871154062,-0.8048071566964566
44.0,-6.117686313305917,-3.376917871020285,0.10229854816008244,-8.730784366169278,-1.7032551977542343,0.33929978086126356,-6.14905874138508,-1.8292997319237592,0.23919980575442815,-6.425488565431469,-1.2820031928712636,-0.40994057511424997,-9.468149855123118,-0.24346192375275044,1.3024115426009941,-11.437964108593674,-1.7217142463669737,-0.23646702813778503
44.25,-5.295974654472021,-2.782325970129699,1.4234227668208184,-8.693064995461256,-3.00186678544081,-0.06799927018616389,-6.954511214303057,-2.2861759419460235,-0.15315136387573436,-7.2782606016827,-2.0742690835138857,-0.5160138555244357,-10.028345845240786,0.4978162137470079,1.4360339864703062,-11.819489440769814,-1.4697283147502036,0.05024235581327303
44.5,-5.175174155057083,-2.7009093022709516,0.32383603096793334,-8.894382299803771,-2.7188777822450914,-0.21745596703008432,-7.322630532980304,-1.3633497494855742,-1.2377155025163344,-6.896931056762821,-2.0690695489644395,-0.15022579440279693,-10.172649001062485,0.46671756783409246,1.259906044449677,-11.897750962351756,-1.4877185168863776,-0.17191370971155756
44.75,-4.757271045726441,-1.2524033921280675,-0.6746049082768488,-8.956050762903708,-1.7188342528454528,-0.3256178233796865,-6.873440676439639,-1.2664482218648105,-1.011719104945129,-7.105863019162135,-1.4963567196191139,0.2093865006137241,-9.683307003772418,0.31726254686687255,1.0189118547248364,-11.492732223700097,-1.264006916664442,0.8764893989687196
45.0,-6.1192230218151575,-2.059023683939864,-0.003779907781491954,-9.781258300977573,-1.3420254997284276,-0.04135194246508279,-7.10468586572318,-2.1995757175832154,-0.1410944059204411,-7.575056912060676,-0.8648355091485348,0.6171676872616692,-10.201313572341073,0.4140660618071511,0.2792056166843358,-11.181159503957206,-1.7406345633842077,0.9414554890873643
45.25,-6.406149899788704,-2.2408194720938406,0.051848937947680536,-8.683354382187678,-1.5161137461427185,-0.9313070422278726,-6.216685669056813,-1.8812897277122276,-0.017934783643593133,-6.806710997982238,-0.28356519849888,0.48421959609427634,-9.984437351504925,-0.10424626427769847,-0.06767736804799918,-11.529276129335683,-3.329282870017523,1.0102047493724133
45.5,-6.014644471474929,-2.6397446043719937,0.6432851622059107,-8.809039619278652,-2.155041322930033,0.015232139971435786,-5.9569716620896545,-1.9697008642796847,-0.24142364447310533,-6.907618669744229,0.05877252702215486,0.3265333957609787,-8.678201367127876,-0.07710973700165402,-0.24596279519943384,-11.973775550026238,-3.1027072654845593,1.1540139001837446
45.75,-6.477790671124695,-3.8582482230920063,0.21357290971924103,-8.81721338763207,-2.1262018961734332,-0.05269687194953066,-6.17298805670431,-1.4412258522943053,-0.012105185496026351,-8.306615706577428,1.0432442453679998,-0.2225320995206757,-9.518139742343783,0.0971917557213352,-0.4739146733588021,-12.136546916006402,-3.3098338403929555,1.1332296482235822
46.0,-6.70757932548255,-3.7031011413048827,0.5359330873749687,-8.258437773314734,-2.06686672942367,-0.14118259608508887,-6.306647102595075,-1.0524167291140794,-0.1645298972473567,-9.35440060520662,0.7585474180955633,-0.4436487155517602,-9.680792268696699,0.8667251936925967,-0.6301466276701844,-11.82608271900628,-4.009312400103047,0.8814818699602442
46.25,-4.929874966134198,-1.8276113677309207,0.7253642123676589,-7.81490054374496,-2.0058899965908483,-0.2570077594190312,-6.444015008602673,-1.5176235863245129,-0.7950275367981329,-9.386725014773498,1.1468560222139657,-0.824856471139665,-9.093059752631198,0.8451441401156007,-0.013794152224167524,-11.90315881490483,-3.4168277012042636,0.5664028691653497
46.5,-5.726105690178498,-3.7744829932715995,-0.20997197597491304,-7.778898967759011,-1.4376751203611886,-0.681667417268232,-5.325190302156671,-1.01391021790963,-0.6659150094939428,-9.212988484548845,0.24259906974160161,-1.3809194638042321,-9.965758945956527,1.6423123731418219,-0.803309727215743,-11.578924161101659,-3.6871712387000204,0.5988676484941287
46.75,-6.0649962160063495,-3.0457115460323143,0.12307998864656733,-7.5287256896740065,-0.7810793136485762,-1.0908353936820907,-6.163519487850911,-0.8412121075919777,0.030853988898829402,-8.977034858811326,-0.6833289065301978,-1.5619596409294172,-9.526076426596344,1.2907473752551002,-0.4387256118143028,-11.769434045624402,-3.83228617600591,0.9005005086768986
47.0,-6.141430905623371,-2.799481433979703,-0.05605396115543671,-7.912645377597585,-0.8499644678130779,-0.07681622108536479,-5.744556460212107,-1.4089161852121368,-0.6324888500585586,-7.818026613285996,0.3014839528394713,-0.7416846857741523,-9.404396517136986,0.9814748530947429,-0.24647631118963093,-11.972824542858085,-3.4888915017055413,1.0435385746813213
47.25,-5.475012838454981,-2.184936922018442,-0.29700176137457046,-8.544300351091838,-1.471383940444721,1.0502344980910039,-5.826932909501789,-1.9396535026457031,0.03198851731534247,-7.325916897022038,0.9841972743794948,-1.128145056848939,-9.046108808281097,0.6874136893354555,-0.611646739641978,-11.569684987488971,-2.747500480069071,0.19821613583916048
47.5,-6.675403567909848,-1.5310593531865306,-0.5231696672858901,-7.480177610814548,-0.757154815385477,0.0830267692018406,-5.682468334206929,-1.4244188798072224,-0.17152348438663137,-7.850680179884434,0.8127371276584905,-0.6387404760613455,-8.733808705394036,0.19874770947203735,-0.7440550500991381,-11.950136837833313,-2.403253679329107,-0.3261008759999028
47.75,-6.236191262506864,-0.7736849142675352,-1.524831751675037,-6.9622338752719655,-1.2198493457985615,0.060856242794005255,-5.446158385309047,-2.089298240140997,-0.32855828449875046,-8.435449339788487,0.5627699027879521,-0.7355463345379573,-8.08199059198509,0.08759400865047041,-1.4289830106324366,-11.589258459888415,-2.373651775925926,1.1514823692507212
48.0,-6.041661329973458,-0.1918604682430948,-0.006187350810786586,-6.371154349149034,-2.0175618832875464,0.5009286302224777,-6.017837901921281,-2.0180669960259165,-0.4623339845398245,-9.02613285811838,0.7678023231165721,-0.4108962639017006,-7.152499796468444,0.6585019154387594,-0.6135334940488618,-12.182844776797978,-2.735614827323612,0.5615953682715665
48.25,-6.090475925837535,-0.746386468251716,0.47155103391560327,-7.161401484739618,-1.5880307312355784,0.9996886247272065,-6.493121636000833,-1.0091714622807955,-0.8941186028939858,-8.576593231756085,0.8294412705024472,-0.1210050596465901,-6.602840978514923,0.18335223458896113,0.0747793130478776,-13.074401869613553,-2.748071326751119,0.323958675431392
48.5,-5.575234346628189,-1.0103948575946788,-0.43229121619552735,-6.619551415623522,-1.624293266209593,1.0592670383803535,-6.727980562101007,-0.08839672819354323,-0.9466983089676524,-8.527203698468822,1.0790965959996115,-0.34735405281859105,-6.004286416368818,0.9803890224263226,-0.4049035858771123,-13.66161632534681,-3.044141309178166,0.3551667301726461
48.75,-5.04074456254904,-1.4316166786157896,-0.38927938496204884,-7.36629803500607,-1.321769563884037,1.323393626339846,-7.340510680250338,-0.12633546470321158,-0.8089025256805967,-7.3846075019414315,0.40979734588787187,0.03190385141704549,-6.3439240870029305,1.4077886953053895,-0.4764680800791355,-13.372017374598055,-2.9321542644853884,0.21920458922505073
49.0,-3.9354394125098566,-1.1838003544766447,-0.97632485799038,-7.788573323069861,-1.5481916520998669,0.5322745142498186,-6.90127941518287,-0.3802895762467939,-0.18488211809653227,-7.417907328396982,0.6376757574081664,-0.6260568241983275,-7.574127673423137,0.5913677838826178,-0.8972633354020562,-12.148937966177696,-2.2060716675500425,0.49982491701981274
49.25,-3.921415927256874,-1.9685332238619906,-0.7030002437716585,-7.7409964830584626,-1.0675466742806918,0.910715748881604,-6.122739042516731,-0.37862775126562886,-0.5184631219782573,-7.268941578836954,0.0004091248359534561,-1.0470636234345196,-7.082302935680154,-0.14936310569178823,-0.7916878724091732,-12.411440467038712,-1.4338749547770648,0.761226277542703
49.5,-4.862086101613969,-1.8627605472188609,0.06788877088586127,-6.971787509777064,-0.3249786475535816,0.5425321851970086,-5.987241489059066,-0.6109956349209719,-1.1870358229820699,-7.3895298342093865,-0.27959167154892817,-0.6820639010741981,-6.749831552792424,0.09548117682400305,-1.162308756125877,-11.99102279030412,-1.0934384297140372,0.7935511235419261
49.75,-5.314716629239921,-1.0907627036469,0.7923202004068591,-7.117346276439351,0.07213847589376585,0.8337416304061037,-6.647779187363318,-0.5694379746453327,-1.304662895457725,-8.051279299816304,-0.6629629865702764,0.12371116767857439,-5.748060556356706,0.31844658712805146,-0.015670758309700383,-11.03321116242096,-1.3070868365459476,-0.3319307502991777
50.0,-5.7945114933778745,-0.5056246552626691,-0.6149877214095243,-6.244141522699514,0.6587056818264145,0.24393770564267425,-7.311489049072487,-0.15094671951797783,-0.6615359389521739,-9.105404073715667,-0.26758512781126104,0.05166647578539474,-5.641785536667871,0.0008872304193837666,0.11559850733737474,-12.19765230572974,-0.8775619519061599,-1.1419508951663486
50.25,-5.996048948710273,0.8144296014482771,-1.0508087317423103,-5.583978714325316,0.36119681044368757,0.4936772828896302,-7.836105060993029,-0.864969718454411,-0.0858974716760623,-8.562345309459971,0.276189277090321,-0.45430831791325554,-6.536185331251307,0.5862991060683072,0.7437943222844965,-12.245729171361065,-0.8712084452746712,-1.7343187777387525
50.5,-5.460708871171021,0.698804164084272,0.7443430651928464,-5.892499735236601,0.4357722437742139,0.1220055447174968,-7.85851153762377,-0.21438002878086154,-1.0900409433539533,-7.433366806685129,0.5907947212944358,0.44042270837656095,-6.070574001179118,1.0423284896312883,-0.0012251919947907643,-11.810106867143842,-1.0263678965013765,-1.6824994842950918
50.75,-6.754649871178742,-0.39598589842950926,-0.04366031138393029,-5.502351312052866,0.4567811893732813,-0.41163633473293526,-7.940913062426366,-0.3283776135357282,-0.6783304834704517,-7.969298910935198,0.041825249890611316,0.4148933243107823,-6.990455147205777,0.7842555633415977,-0.6465942462037166,-11.07686393939645,-1.3728050808855747,-1.5916505153540952
51.0,-6.991305298642659,-0.3808717896793052,-0.8132697215963107,-5.902990139679149,0.32656153351472306,-0.7125270761624433,-7.435636920204372,-0.28808364553973753,-0.7650809956598431,-8.225928872364676,0.21694057528535404,-0.10032742111552839,-6.857335699574039,-0.16815170641119292,-0.3833880257678494,-11.157695536118878,-1.7116848427869036,-1.5391056179361167
51.25,-7.1389732303075695,-0.613870930881473,-1.038934964856678,-6.374974145601351,-0.2711965449493581,-1.1552662487892782,-7.973304932457786,-0.43779840257101704,-0.910718203264168,-7.962321806864049,0.8304054298259765,-0.6997298138393696,-6.522552632585981,0.578817154495081,-1.178641122952056,-11.510451007035048,-2.0333807102834935,-1.2378276023560368
51.5,-6.6165192936134325,-2.1819665927233296,-0.7242074844978041,-6.221278119132864,0.04982792706046397,-1.0271747932650934,-8.625189096516957,-1.1211118362459158,0.2224595847709625,-7.962024220927404,0.8443359458822632,-0.12792915542292205,-6.635143772527535,0.5599449417984674,-0.39275065456105956,-11.811192741207138,-1.5398199015419283,-0.5780394079069363
51.75,-6.449863901347222,-1.7025372292212364,0.02010888127263705,-6.830965106366584,0.23483312923231325,0.7199898840861988,-8.57109026475484,0.384646676329397,0.6222443208770598,-7.248731995871795,0.9224356262764676,0.39174932609287927,-6.722276929914845,1.1283487866685762,0.22958707896573252,-11.848536098625713,-1.7151845861793598,-0.03337156373182437
52.0,-6.668709320950609,0.24525028533675344,-0.15721907378657435,-6.021566915475208,0.34058143416774256,0.45860802723681077,-8.861122465757353,0.2111082005005894,1.1868929176064564,-6.810101398916895,0.6718877239813934,0.19382035484150584,-7.23184898599458,0.8388717250341433,-0.6872621827770634,-11.43549699653945,-1.5952314204519937,-0.3345387205511725
52.25,-7.657597489274886,0.1516084868596672,0.19485265858605685,-6.081950225188683,1.0851421379024424,-0.40046456481966586,-8.420603126747512,-0.6385764087490018,1.563739157443538,-6.397830573972351,0.8316300774457439,0.8240491838836262,-7.432684303884483,0.0977194045342488,-0.06264651959217604,-11.05660475007178,-1.4411922919584463,-0.25350584196373455
52.5,-7.1634318397420556,0.5433856442994852,0.35140254595216985,-6.3846179085398065,1.0973317071880997,-0.11992068632989285,-8.607282420313002,-0.21981787461982819,2.2875019808192887,-6.570391776322612,0.3275650021658724,1.2743509701612132,-7.585609988299168,0.8584387268576905,0.8022254068281336,-10.449580739671942,-1.7081956112992611,0.3180077614073574
52.75,-6.326256080472371,0.019918448334091402,0.6590727791224441,-6.525532984209202,1.0403844347682483,-0.06698882725398758,-8.443774069624856,0.24873635205889855,2.6094117636653644,-5.917961592647588,-0.32388388054393574,0.7455535604588883,-6.739891200057563,0.5274056080842578,-0.1190996485587187,-9.647592525223935,-2.5589342816469767,0.324030249300326
53.0,-6.121709327814688,-0.29516909244218525,1.264006838983776,-6.552405221430351,2.1100245270599016,0.6530795749237004,-8.44253836443958,0.71617968448266,2.1900140959655645,-5.6088735259840465,-0.2663867631384995,1.3188723061709031,-6.670351188206411,-0.9876967576849656,-0.1871864078142561,-8.967738915718105,-3.602482473726538,1.2242159068596248
53.25,-6.152053742882991,1.2502058062166475,-0.035795938059155485,-7.36659219145562,2.5196428056802116,0.7283816904669157,-8.721701414903666,0.5782111897219565,1.9050452598790546,-5.342399008575369,0.7693630194837487,1.505916951709971,-6.759189645510474,-1.4064552876497451,0.3684319470060361,-8.177489274657939,-3.629269214817421,1.498326973045931
53.5,-6.848468565897618,2.039857308460853,0.9535531027074498,-7.2554635695005985,2.118588705680125,1.2681364950531115,-9.13376863259166,1.4014309023427276,1.5895156916178095,-5.45004596320351,0.8740159349798086,0.6847553381923179,-6.6950088019715635,-1.1139705752353475,-0.23321140044615424,-7.307919842152403,-4.4714118020377605,1.9847986736458392
53.75,-5.764195951283693,2.6917309929971123,0.5655181765276309,-8.918684235131654,1.6347461837857413,1.2408603985693807,-8.478196919274364,0.7008243405235892,1.1648664547239278,-6.048366981284779,1.179266056111242,0.6038972260614338,-6.736552996737137,-1.0439891651614128,-0.028746451647991948,-7.462517536201631,-3.774707789554291,1.2496349546302334
54.0,-5.83769461102581,1.3039585715694773,0.5658971837897726,-7.433005752497389,1.0402840004608096,0.7614472558098332,-8.032548991787165,1.7483867688734163,0.6074763397934692,-5.933830747255481,1.3738520493834592,0.6631710585021389,-6.629177955046151,-0.18231398536479637,0.42719811325577883,-7.196379450817423,-3.303596046237175,0.7413918436180532
54.25,-5.654649018189397,2.3231504627130586,1.12742754434894,-6.803392032514528,2.9362716453380067,0.02429481491288199,-8.51561297753088,2.501508872031652,0.294967363442284,-5.993691486634778,0.20434669244911768,0.259117306355661,-7.124456669951744,0.43122420168382225,-0.6483201701417868,-7.511591420160144,-2.8570180916475776,0.5453461499056854
